"future","rate","time"
"DEFI-PERP",-0.000006,"2020-09-13T19:00:00+00:00"
"DEFI-PERP",-0.000031,"2020-09-13T18:00:00+00:00"
"DEFI-PERP",-0.000019,"2020-09-13T17:00:00+00:00"
"DEFI-PERP",0.000041,"2020-09-13T16:00:00+00:00"
"DEFI-PERP",0.00009,"2020-09-13T15:00:00+00:00"
"DEFI-PERP",0.000058,"2020-09-13T14:00:00+00:00"
"DEFI-PERP",0.000064,"2020-09-13T13:00:00+00:00"
"DEFI-PERP",0.000098,"2020-09-13T12:00:00+00:00"
"DEFI-PERP",0.000107,"2020-09-13T11:00:00+00:00"
"DEFI-PERP",0.000108,"2020-09-13T10:00:00+00:00"
"DEFI-PERP",0.000163,"2020-09-13T09:00:00+00:00"
"DEFI-PERP",0.000177,"2020-09-13T08:00:00+00:00"
"DEFI-PERP",0.000138,"2020-09-13T07:00:00+00:00"
"DEFI-PERP",0.000158,"2020-09-13T06:00:00+00:00"
"DEFI-PERP",0.000167,"2020-09-13T05:00:00+00:00"
"DEFI-PERP",0.000185,"2020-09-13T04:00:00+00:00"
"DEFI-PERP",0.000179,"2020-09-13T03:00:00+00:00"
"DEFI-PERP",0.000209,"2020-09-13T02:00:00+00:00"
"DEFI-PERP",0.000274,"2020-09-13T01:00:00+00:00"
"DEFI-PERP",0.000041,"2020-09-13T00:00:00+00:00"
"DEFI-PERP",-0.000008,"2020-09-12T23:00:00+00:00"
"DEFI-PERP",-0.000024,"2020-09-12T22:00:00+00:00"
"DEFI-PERP",-0.000033,"2020-09-12T21:00:00+00:00"
"DEFI-PERP",0.00001,"2020-09-12T20:00:00+00:00"
"DEFI-PERP",-0.00001,"2020-09-12T19:00:00+00:00"
"DEFI-PERP",-0.000048,"2020-09-12T18:00:00+00:00"
"DEFI-PERP",-0.000027,"2020-09-12T17:00:00+00:00"
"DEFI-PERP",-0.000014,"2020-09-12T16:00:00+00:00"
"DEFI-PERP",-0.000014,"2020-09-12T15:00:00+00:00"
"DEFI-PERP",-0.000098,"2020-09-12T14:00:00+00:00"
"DEFI-PERP",-0.000075,"2020-09-12T13:00:00+00:00"
"DEFI-PERP",0.000008,"2020-09-12T12:00:00+00:00"
"DEFI-PERP",-0.000035,"2020-09-12T11:00:00+00:00"
"DEFI-PERP",0.000012,"2020-09-12T10:00:00+00:00"
"DEFI-PERP",0.000033,"2020-09-12T09:00:00+00:00"
"DEFI-PERP",0.000029,"2020-09-12T08:00:00+00:00"
"DEFI-PERP",0.000022,"2020-09-12T07:00:00+00:00"
"DEFI-PERP",0.000077,"2020-09-12T06:00:00+00:00"
"DEFI-PERP",0.000047,"2020-09-12T05:00:00+00:00"
"DEFI-PERP",0.000042,"2020-09-12T04:00:00+00:00"
"DEFI-PERP",0.000041,"2020-09-12T03:00:00+00:00"
"DEFI-PERP",0.000037,"2020-09-12T02:00:00+00:00"
"DEFI-PERP",0.000092,"2020-09-12T01:00:00+00:00"
"DEFI-PERP",0.000097,"2020-09-12T00:00:00+00:00"
"DEFI-PERP",0.00002,"2020-09-11T23:00:00+00:00"
"DEFI-PERP",-0.000027,"2020-09-11T22:00:00+00:00"
"DEFI-PERP",-0.000008,"2020-09-11T21:00:00+00:00"
"DEFI-PERP",-0.000142,"2020-09-11T20:00:00+00:00"
"DEFI-PERP",-0.000172,"2020-09-11T19:00:00+00:00"
"DEFI-PERP",-0.000233,"2020-09-11T18:00:00+00:00"
"DEFI-PERP",-0.000158,"2020-09-11T17:00:00+00:00"
"DEFI-PERP",-0.000209,"2020-09-11T16:00:00+00:00"
"DEFI-PERP",-0.000303,"2020-09-11T15:00:00+00:00"
"DEFI-PERP",-0.000236,"2020-09-11T14:00:00+00:00"
"DEFI-PERP",-0.000221,"2020-09-11T13:00:00+00:00"
"DEFI-PERP",-0.000325,"2020-09-11T12:00:00+00:00"
"DEFI-PERP",-0.000345,"2020-09-11T11:00:00+00:00"
"DEFI-PERP",-0.000277,"2020-09-11T10:00:00+00:00"
"DEFI-PERP",-0.000405,"2020-09-11T09:00:00+00:00"
"DEFI-PERP",-0.000348,"2020-09-11T08:00:00+00:00"
"DEFI-PERP",-0.000336,"2020-09-11T07:00:00+00:00"
"DEFI-PERP",-0.000325,"2020-09-11T06:00:00+00:00"
"DEFI-PERP",-0.000365,"2020-09-11T05:00:00+00:00"
"DEFI-PERP",-0.000267,"2020-09-11T04:00:00+00:00"
"DEFI-PERP",-0.000184,"2020-09-11T03:00:00+00:00"
"DEFI-PERP",-0.000015,"2020-09-11T02:00:00+00:00"
"DEFI-PERP",0.000064,"2020-09-11T01:00:00+00:00"
"DEFI-PERP",-0.000024,"2020-09-11T00:00:00+00:00"
"DEFI-PERP",0.000006,"2020-09-10T23:00:00+00:00"
"DEFI-PERP",-0.000249,"2020-09-10T22:00:00+00:00"
"DEFI-PERP",-0.000294,"2020-09-10T21:00:00+00:00"
"DEFI-PERP",-0.000377,"2020-09-10T20:00:00+00:00"
"DEFI-PERP",-0.000317,"2020-09-10T19:00:00+00:00"
"DEFI-PERP",-0.000193,"2020-09-10T18:00:00+00:00"
"DEFI-PERP",-0.000112,"2020-09-10T17:00:00+00:00"
"DEFI-PERP",-0.000053,"2020-09-10T16:00:00+00:00"
"DEFI-PERP",-0.000091,"2020-09-10T15:00:00+00:00"
"DEFI-PERP",-0.000052,"2020-09-10T14:00:00+00:00"
"DEFI-PERP",-0.000051,"2020-09-10T13:00:00+00:00"
"DEFI-PERP",-0.000151,"2020-09-10T12:00:00+00:00"
"DEFI-PERP",-0.000135,"2020-09-10T11:00:00+00:00"
"DEFI-PERP",-0.000138,"2020-09-10T10:00:00+00:00"
"DEFI-PERP",-0.000152,"2020-09-10T09:00:00+00:00"
"DEFI-PERP",-0.000037,"2020-09-10T08:00:00+00:00"
"DEFI-PERP",-0.000021,"2020-09-10T07:00:00+00:00"
"DEFI-PERP",0.000004,"2020-09-10T06:00:00+00:00"
"DEFI-PERP",0.000012,"2020-09-10T05:00:00+00:00"
"DEFI-PERP",-0.000053,"2020-09-10T04:00:00+00:00"
"DEFI-PERP",0.000004,"2020-09-10T03:00:00+00:00"
"DEFI-PERP",0.000023,"2020-09-10T02:00:00+00:00"
"DEFI-PERP",0.000033,"2020-09-10T01:00:00+00:00"
"DEFI-PERP",-0.000016,"2020-09-10T00:00:00+00:00"
"DEFI-PERP",0.000034,"2020-09-09T23:00:00+00:00"
"DEFI-PERP",0.000032,"2020-09-09T22:00:00+00:00"
"DEFI-PERP",-0.000006,"2020-09-09T21:00:00+00:00"
"DEFI-PERP",-0.00003,"2020-09-09T20:00:00+00:00"
"DEFI-PERP",-0.000004,"2020-09-09T19:00:00+00:00"
"DEFI-PERP",0.000007,"2020-09-09T18:00:00+00:00"
"DEFI-PERP",0.000075,"2020-09-09T17:00:00+00:00"
"DEFI-PERP",0.000332,"2020-09-09T16:00:00+00:00"
"DEFI-PERP",0.000017,"2020-09-09T15:00:00+00:00"
"DEFI-PERP",-0.000014,"2020-09-09T14:00:00+00:00"
"DEFI-PERP",-0.000012,"2020-09-09T13:00:00+00:00"
"DEFI-PERP",-0.000014,"2020-09-09T12:00:00+00:00"
"DEFI-PERP",-0.000058,"2020-09-09T11:00:00+00:00"
"DEFI-PERP",-0.000037,"2020-09-09T10:00:00+00:00"
"DEFI-PERP",-0.000038,"2020-09-09T09:00:00+00:00"
"DEFI-PERP",0.000006,"2020-09-09T08:00:00+00:00"
"DEFI-PERP",0.000008,"2020-09-09T07:00:00+00:00"
"DEFI-PERP",-0.00005,"2020-09-09T06:00:00+00:00"
"DEFI-PERP",-0.000048,"2020-09-09T05:00:00+00:00"
"DEFI-PERP",-0.000046,"2020-09-09T04:00:00+00:00"
"DEFI-PERP",-0.000031,"2020-09-09T03:00:00+00:00"
"DEFI-PERP",-0.000031,"2020-09-09T02:00:00+00:00"
"DEFI-PERP",-0.000053,"2020-09-09T01:00:00+00:00"
"DEFI-PERP",-0.000068,"2020-09-09T00:00:00+00:00"
"DEFI-PERP",-0.000087,"2020-09-08T23:00:00+00:00"
"DEFI-PERP",-0.000111,"2020-09-08T22:00:00+00:00"
"DEFI-PERP",-0.000099,"2020-09-08T21:00:00+00:00"
"DEFI-PERP",-0.000128,"2020-09-08T20:00:00+00:00"
"DEFI-PERP",-0.00012,"2020-09-08T19:00:00+00:00"
"DEFI-PERP",-0.000126,"2020-09-08T18:00:00+00:00"
"DEFI-PERP",-0.000127,"2020-09-08T17:00:00+00:00"
"DEFI-PERP",-0.000172,"2020-09-08T16:00:00+00:00"
"DEFI-PERP",-0.000275,"2020-09-08T15:00:00+00:00"
"DEFI-PERP",-0.000407,"2020-09-08T14:00:00+00:00"
"DEFI-PERP",-0.00052,"2020-09-08T13:00:00+00:00"
"DEFI-PERP",-0.000396,"2020-09-08T12:00:00+00:00"
"DEFI-PERP",-0.000361,"2020-09-08T11:00:00+00:00"
"DEFI-PERP",-0.000295,"2020-09-08T10:00:00+00:00"
"DEFI-PERP",-0.000193,"2020-09-08T09:00:00+00:00"
"DEFI-PERP",-0.000115,"2020-09-08T08:00:00+00:00"
"DEFI-PERP",-0.000163,"2020-09-08T07:00:00+00:00"
"DEFI-PERP",-0.000246,"2020-09-08T06:00:00+00:00"
"DEFI-PERP",-0.00013,"2020-09-08T05:00:00+00:00"
"DEFI-PERP",-0.000106,"2020-09-08T04:00:00+00:00"
"DEFI-PERP",-0.000088,"2020-09-08T03:00:00+00:00"
"DEFI-PERP",-0.000062,"2020-09-08T02:00:00+00:00"
"DEFI-PERP",-0.000026,"2020-09-08T01:00:00+00:00"
"DEFI-PERP",-0.000032,"2020-09-08T00:00:00+00:00"
"DEFI-PERP",-0.00022,"2020-09-07T23:00:00+00:00"
"DEFI-PERP",-0.00026,"2020-09-07T22:00:00+00:00"
"DEFI-PERP",-0.000329,"2020-09-07T21:00:00+00:00"
"DEFI-PERP",-0.000173,"2020-09-07T20:00:00+00:00"
"DEFI-PERP",-0.000058,"2020-09-07T19:00:00+00:00"
"DEFI-PERP",-0.000098,"2020-09-07T18:00:00+00:00"
"DEFI-PERP",-0.000063,"2020-09-07T17:00:00+00:00"
"DEFI-PERP",-0.000062,"2020-09-07T16:00:00+00:00"
"DEFI-PERP",-0.000124,"2020-09-07T15:00:00+00:00"
"DEFI-PERP",-0.000192,"2020-09-07T14:00:00+00:00"
"DEFI-PERP",-0.000282,"2020-09-07T13:00:00+00:00"
"DEFI-PERP",-0.000325,"2020-09-07T12:00:00+00:00"
"DEFI-PERP",-0.0003,"2020-09-07T11:00:00+00:00"
"DEFI-PERP",-0.000227,"2020-09-07T10:00:00+00:00"
"DEFI-PERP",-0.000231,"2020-09-07T09:00:00+00:00"
"DEFI-PERP",-0.000243,"2020-09-07T08:00:00+00:00"
"DEFI-PERP",-0.00034,"2020-09-07T07:00:00+00:00"
"DEFI-PERP",-0.000301,"2020-09-07T06:00:00+00:00"
"DEFI-PERP",-0.000343,"2020-09-07T05:00:00+00:00"
"DEFI-PERP",-0.000201,"2020-09-07T04:00:00+00:00"
"DEFI-PERP",-0.000113,"2020-09-07T03:00:00+00:00"
"DEFI-PERP",-0.000015,"2020-09-07T02:00:00+00:00"
"DEFI-PERP",-0.000005,"2020-09-07T01:00:00+00:00"
"DEFI-PERP",-0.000047,"2020-09-07T00:00:00+00:00"
"DEFI-PERP",-0.000033,"2020-09-06T23:00:00+00:00"
"DEFI-PERP",0.000004,"2020-09-06T22:00:00+00:00"
"DEFI-PERP",-0.000003,"2020-09-06T21:00:00+00:00"
"DEFI-PERP",-0.000024,"2020-09-06T20:00:00+00:00"
"DEFI-PERP",-0.000046,"2020-09-06T19:00:00+00:00"
"DEFI-PERP",-0.000052,"2020-09-06T18:00:00+00:00"
"DEFI-PERP",-0.000061,"2020-09-06T17:00:00+00:00"
"DEFI-PERP",-0.0001,"2020-09-06T16:00:00+00:00"
"DEFI-PERP",-0.000019,"2020-09-06T15:00:00+00:00"
"DEFI-PERP",-0.000014,"2020-09-06T14:00:00+00:00"
"DEFI-PERP",0.000055,"2020-09-06T13:00:00+00:00"
"DEFI-PERP",-0.000004,"2020-09-06T12:00:00+00:00"
"DEFI-PERP",-0.000094,"2020-09-06T11:00:00+00:00"
"DEFI-PERP",-0.000097,"2020-09-06T10:00:00+00:00"
"DEFI-PERP",-0.000108,"2020-09-06T09:00:00+00:00"
"DEFI-PERP",-0.000119,"2020-09-06T08:00:00+00:00"
"DEFI-PERP",-0.000376,"2020-09-06T07:00:00+00:00"
"DEFI-PERP",-0.000464,"2020-09-06T06:00:00+00:00"
"DEFI-PERP",-0.000378,"2020-09-06T05:00:00+00:00"
"DEFI-PERP",-0.00036,"2020-09-06T04:00:00+00:00"
"DEFI-PERP",-0.000255,"2020-09-06T03:00:00+00:00"
"DEFI-PERP",-0.000288,"2020-09-06T02:00:00+00:00"
"DEFI-PERP",-0.000235,"2020-09-06T01:00:00+00:00"
"DEFI-PERP",-0.000271,"2020-09-06T00:00:00+00:00"
"DEFI-PERP",-0.000381,"2020-09-05T23:00:00+00:00"
"DEFI-PERP",-0.000389,"2020-09-05T22:00:00+00:00"
"DEFI-PERP",-0.000391,"2020-09-05T21:00:00+00:00"
"DEFI-PERP",-0.000438,"2020-09-05T20:00:00+00:00"
"DEFI-PERP",-0.000388,"2020-09-05T19:00:00+00:00"
"DEFI-PERP",-0.000239,"2020-09-05T18:00:00+00:00"
"DEFI-PERP",-0.00012,"2020-09-05T17:00:00+00:00"
"DEFI-PERP",-0.000084,"2020-09-05T16:00:00+00:00"
"DEFI-PERP",-0.000069,"2020-09-05T15:00:00+00:00"
"DEFI-PERP",0.000006,"2020-09-05T14:00:00+00:00"
"DEFI-PERP",-0.000201,"2020-09-05T13:00:00+00:00"
"DEFI-PERP",-0.000427,"2020-09-05T12:00:00+00:00"
"DEFI-PERP",-0.000199,"2020-09-05T11:00:00+00:00"
"DEFI-PERP",-0.000098,"2020-09-05T10:00:00+00:00"
"DEFI-PERP",-0.000034,"2020-09-05T09:00:00+00:00"
"DEFI-PERP",0.00006,"2020-09-05T08:00:00+00:00"
"DEFI-PERP",0.000038,"2020-09-05T07:00:00+00:00"
"DEFI-PERP",0.000026,"2020-09-05T06:00:00+00:00"
"DEFI-PERP",0.000084,"2020-09-05T05:00:00+00:00"
"DEFI-PERP",0.000104,"2020-09-05T04:00:00+00:00"
"DEFI-PERP",0.000102,"2020-09-05T03:00:00+00:00"
"DEFI-PERP",0.000109,"2020-09-05T02:00:00+00:00"
"DEFI-PERP",0.000177,"2020-09-05T01:00:00+00:00"
"DEFI-PERP",0.000118,"2020-09-05T00:00:00+00:00"
"DEFI-PERP",0.000074,"2020-09-04T23:00:00+00:00"
"DEFI-PERP",0.000106,"2020-09-04T22:00:00+00:00"
"DEFI-PERP",0.000166,"2020-09-04T21:00:00+00:00"
"DEFI-PERP",0.000179,"2020-09-04T20:00:00+00:00"
"DEFI-PERP",0.000085,"2020-09-04T19:00:00+00:00"
"DEFI-PERP",0.000117,"2020-09-04T18:00:00+00:00"
"DEFI-PERP",0.000162,"2020-09-04T17:00:00+00:00"
"DEFI-PERP",-0.000185,"2020-09-04T16:00:00+00:00"
"DEFI-PERP",-0.000067,"2020-09-04T15:00:00+00:00"
"DEFI-PERP",0.000058,"2020-09-04T14:00:00+00:00"
"DEFI-PERP",0.000021,"2020-09-04T13:00:00+00:00"
"DEFI-PERP",0.000067,"2020-09-04T12:00:00+00:00"
"DEFI-PERP",0.00016,"2020-09-04T11:00:00+00:00"
"DEFI-PERP",0.00019,"2020-09-04T10:00:00+00:00"
"DEFI-PERP",0.000088,"2020-09-04T09:00:00+00:00"
"DEFI-PERP",0.00001,"2020-09-04T08:00:00+00:00"
"DEFI-PERP",0.000008,"2020-09-04T07:00:00+00:00"
"DEFI-PERP",-0.000026,"2020-09-04T06:00:00+00:00"
"DEFI-PERP",0.000028,"2020-09-04T05:00:00+00:00"
"DEFI-PERP",0.000036,"2020-09-04T04:00:00+00:00"
"DEFI-PERP",0.000142,"2020-09-04T03:00:00+00:00"
"DEFI-PERP",0.00014,"2020-09-04T02:00:00+00:00"
"DEFI-PERP",-0.000331,"2020-09-04T01:00:00+00:00"
"DEFI-PERP",-0.000439,"2020-09-04T00:00:00+00:00"
"DEFI-PERP",0.000097,"2020-09-03T23:00:00+00:00"
"DEFI-PERP",0.000108,"2020-09-03T22:00:00+00:00"
"DEFI-PERP",0.000124,"2020-09-03T21:00:00+00:00"
"DEFI-PERP",0.000106,"2020-09-03T20:00:00+00:00"
"DEFI-PERP",0.000027,"2020-09-03T19:00:00+00:00"
"DEFI-PERP",0.00003,"2020-09-03T18:00:00+00:00"
"DEFI-PERP",-0.000043,"2020-09-03T17:00:00+00:00"
"DEFI-PERP",-0.000054,"2020-09-03T16:00:00+00:00"
"DEFI-PERP",-0.000056,"2020-09-03T15:00:00+00:00"
"DEFI-PERP",-0.000118,"2020-09-03T14:00:00+00:00"
"DEFI-PERP",-0.000059,"2020-09-03T13:00:00+00:00"
"DEFI-PERP",0.000156,"2020-09-03T12:00:00+00:00"
"DEFI-PERP",0.000158,"2020-09-03T11:00:00+00:00"
"DEFI-PERP",0.000153,"2020-09-03T10:00:00+00:00"
"DEFI-PERP",0.00015,"2020-09-03T09:00:00+00:00"
"DEFI-PERP",0.000245,"2020-09-03T08:00:00+00:00"
"DEFI-PERP",0.000416,"2020-09-03T07:00:00+00:00"
"DEFI-PERP",0.000455,"2020-09-03T06:00:00+00:00"
"DEFI-PERP",0.000455,"2020-09-03T05:00:00+00:00"
"DEFI-PERP",0.000453,"2020-09-03T04:00:00+00:00"
"DEFI-PERP",0.00044,"2020-09-03T03:00:00+00:00"
"DEFI-PERP",0.000433,"2020-09-03T02:00:00+00:00"
"DEFI-PERP",0.000495,"2020-09-03T01:00:00+00:00"
"DEFI-PERP",0.000428,"2020-09-03T00:00:00+00:00"
"DEFI-PERP",0.000447,"2020-09-02T23:00:00+00:00"
"DEFI-PERP",0.000464,"2020-09-02T22:00:00+00:00"
"DEFI-PERP",0.000456,"2020-09-02T21:00:00+00:00"
"DEFI-PERP",0.000434,"2020-09-02T20:00:00+00:00"
"DEFI-PERP",0.000401,"2020-09-02T19:00:00+00:00"
"DEFI-PERP",0.000388,"2020-09-02T18:00:00+00:00"
"DEFI-PERP",0.000385,"2020-09-02T17:00:00+00:00"
"DEFI-PERP",0.000414,"2020-09-02T16:00:00+00:00"
"DEFI-PERP",0.000406,"2020-09-02T15:00:00+00:00"
"DEFI-PERP",0.000473,"2020-09-02T14:00:00+00:00"
"DEFI-PERP",0.000537,"2020-09-02T13:00:00+00:00"
"DEFI-PERP",0.000524,"2020-09-02T12:00:00+00:00"
"DEFI-PERP",0.000306,"2020-09-02T11:00:00+00:00"
"DEFI-PERP",0.000236,"2020-09-02T10:00:00+00:00"
"DEFI-PERP",0.000228,"2020-09-02T09:00:00+00:00"
"DEFI-PERP",0.000161,"2020-09-02T08:00:00+00:00"
"DEFI-PERP",0.000149,"2020-09-02T07:00:00+00:00"
"DEFI-PERP",0.000177,"2020-09-02T06:00:00+00:00"
"DEFI-PERP",0.000159,"2020-09-02T05:00:00+00:00"
"DEFI-PERP",0.000064,"2020-09-02T04:00:00+00:00"
"DEFI-PERP",0.000018,"2020-09-02T03:00:00+00:00"
"DEFI-PERP",0.000093,"2020-09-02T02:00:00+00:00"
"DEFI-PERP",0.000139,"2020-09-02T01:00:00+00:00"
"DEFI-PERP",0.000119,"2020-09-02T00:00:00+00:00"
"DEFI-PERP",0.000157,"2020-09-01T23:00:00+00:00"
"DEFI-PERP",0.000137,"2020-09-01T22:00:00+00:00"
"DEFI-PERP",0.000135,"2020-09-01T21:00:00+00:00"
"DEFI-PERP",0.000177,"2020-09-01T20:00:00+00:00"
"DEFI-PERP",0.000178,"2020-09-01T19:00:00+00:00"
"DEFI-PERP",0.000184,"2020-09-01T18:00:00+00:00"
"DEFI-PERP",0.000186,"2020-09-01T17:00:00+00:00"
"DEFI-PERP",0.000172,"2020-09-01T16:00:00+00:00"
"DEFI-PERP",0.000177,"2020-09-01T15:00:00+00:00"
"DEFI-PERP",0.000005,"2020-09-01T14:00:00+00:00"
"DEFI-PERP",-0.000013,"2020-09-01T13:00:00+00:00"
"DEFI-PERP",-0.000015,"2020-09-01T12:00:00+00:00"
"DEFI-PERP",0.000003,"2020-09-01T11:00:00+00:00"
"DEFI-PERP",0.000007,"2020-09-01T10:00:00+00:00"
"DEFI-PERP",-0.000014,"2020-09-01T09:00:00+00:00"
"DEFI-PERP",-0.000029,"2020-09-01T08:00:00+00:00"
"DEFI-PERP",0.000067,"2020-09-01T07:00:00+00:00"
"DEFI-PERP",0.000079,"2020-09-01T06:00:00+00:00"
"DEFI-PERP",0.000085,"2020-09-01T05:00:00+00:00"
"DEFI-PERP",0.000091,"2020-09-01T04:00:00+00:00"
"DEFI-PERP",0.000081,"2020-09-01T03:00:00+00:00"
"DEFI-PERP",0.000139,"2020-09-01T02:00:00+00:00"
"DEFI-PERP",0.000193,"2020-09-01T01:00:00+00:00"
"DEFI-PERP",0.000137,"2020-09-01T00:00:00+00:00"
"DEFI-PERP",0.000137,"2020-08-31T23:00:00+00:00"
"DEFI-PERP",0.000141,"2020-08-31T22:00:00+00:00"
"DEFI-PERP",0.000113,"2020-08-31T21:00:00+00:00"
"DEFI-PERP",0.000053,"2020-08-31T20:00:00+00:00"
"DEFI-PERP",0.000103,"2020-08-31T19:00:00+00:00"
"DEFI-PERP",0.000131,"2020-08-31T18:00:00+00:00"
"DEFI-PERP",0.000127,"2020-08-31T17:00:00+00:00"
"DEFI-PERP",-0.000069,"2020-08-31T16:00:00+00:00"
"DEFI-PERP",0.000048,"2020-08-31T15:00:00+00:00"
"DEFI-PERP",0.000129,"2020-08-31T14:00:00+00:00"
"DEFI-PERP",0.000107,"2020-08-31T13:00:00+00:00"
"DEFI-PERP",0.00006,"2020-08-31T12:00:00+00:00"
"DEFI-PERP",0.000058,"2020-08-31T11:00:00+00:00"
"DEFI-PERP",0.000075,"2020-08-31T10:00:00+00:00"
"DEFI-PERP",0.000049,"2020-08-31T09:00:00+00:00"
"DEFI-PERP",0.000113,"2020-08-31T08:00:00+00:00"
"DEFI-PERP",0.000129,"2020-08-31T07:00:00+00:00"
"DEFI-PERP",0.000141,"2020-08-31T06:00:00+00:00"
"DEFI-PERP",0.000191,"2020-08-31T05:00:00+00:00"
"DEFI-PERP",0.000184,"2020-08-31T04:00:00+00:00"
"DEFI-PERP",0.000191,"2020-08-31T03:00:00+00:00"
"DEFI-PERP",0.000189,"2020-08-31T02:00:00+00:00"
"DEFI-PERP",0.000186,"2020-08-31T01:00:00+00:00"
"DEFI-PERP",0.000205,"2020-08-31T00:00:00+00:00"
"DEFI-PERP",0.000218,"2020-08-30T23:00:00+00:00"
"DEFI-PERP",0.000295,"2020-08-30T22:00:00+00:00"
"DEFI-PERP",0.000311,"2020-08-30T21:00:00+00:00"
"DEFI-PERP",0.000252,"2020-08-30T20:00:00+00:00"
"DEFI-PERP",0.000248,"2020-08-30T19:00:00+00:00"
"DEFI-PERP",0.000257,"2020-08-30T18:00:00+00:00"
"DEFI-PERP",0.000249,"2020-08-30T17:00:00+00:00"
"DEFI-PERP",0.000231,"2020-08-30T16:00:00+00:00"
"DEFI-PERP",0.000213,"2020-08-30T15:00:00+00:00"
"DEFI-PERP",0.00023,"2020-08-30T14:00:00+00:00"
"DEFI-PERP",0.000207,"2020-08-30T13:00:00+00:00"
"DEFI-PERP",0.000202,"2020-08-30T12:00:00+00:00"
"DEFI-PERP",0.000171,"2020-08-30T11:00:00+00:00"
"DEFI-PERP",0.000192,"2020-08-30T10:00:00+00:00"
"DEFI-PERP",0.000213,"2020-08-30T09:00:00+00:00"
"DEFI-PERP",0.000205,"2020-08-30T08:00:00+00:00"
"DEFI-PERP",0.000275,"2020-08-30T07:00:00+00:00"
"DEFI-PERP",0.000366,"2020-08-30T06:00:00+00:00"
"DEFI-PERP",0.000371,"2020-08-30T05:00:00+00:00"
"DEFI-PERP",0.000323,"2020-08-30T04:00:00+00:00"
"DEFI-PERP",0.000346,"2020-08-30T03:00:00+00:00"
"DEFI-PERP",0.000318,"2020-08-30T02:00:00+00:00"
"DEFI-PERP",0.000287,"2020-08-30T01:00:00+00:00"
"DEFI-PERP",0.000253,"2020-08-30T00:00:00+00:00"
"DEFI-PERP",0.000268,"2020-08-29T23:00:00+00:00"
"DEFI-PERP",0.00039,"2020-08-29T22:00:00+00:00"
"DEFI-PERP",0.000382,"2020-08-29T21:00:00+00:00"
"DEFI-PERP",0.000379,"2020-08-29T20:00:00+00:00"
"DEFI-PERP",0.000376,"2020-08-29T19:00:00+00:00"
"DEFI-PERP",0.000361,"2020-08-29T18:00:00+00:00"
"DEFI-PERP",0.000379,"2020-08-29T17:00:00+00:00"
"DEFI-PERP",0.000358,"2020-08-29T16:00:00+00:00"
"DEFI-PERP",0.00039,"2020-08-29T15:00:00+00:00"
"DEFI-PERP",0.000397,"2020-08-29T14:00:00+00:00"
"DEFI-PERP",0.000418,"2020-08-29T13:00:00+00:00"
"DEFI-PERP",0.000429,"2020-08-29T12:00:00+00:00"
"DEFI-PERP",0.000454,"2020-08-29T11:00:00+00:00"
"DEFI-PERP",0.000404,"2020-08-29T10:00:00+00:00"
"DEFI-PERP",0.000458,"2020-08-29T09:00:00+00:00"
"DEFI-PERP",0.000454,"2020-08-29T08:00:00+00:00"
"DEFI-PERP",0.000354,"2020-08-29T07:00:00+00:00"
"DEFI-PERP",0.000334,"2020-08-29T06:00:00+00:00"
"DEFI-PERP",0.000301,"2020-08-29T05:00:00+00:00"
"DEFI-PERP",0.000287,"2020-08-29T04:00:00+00:00"
"DEFI-PERP",0.000274,"2020-08-29T03:00:00+00:00"
"DEFI-PERP",0.000289,"2020-08-29T02:00:00+00:00"
"DEFI-PERP",0.00025,"2020-08-29T01:00:00+00:00"
"DEFI-PERP",0.000215,"2020-08-29T00:00:00+00:00"
"DEFI-PERP",0.000211,"2020-08-28T23:00:00+00:00"
"DEFI-PERP",0.000224,"2020-08-28T22:00:00+00:00"
"DEFI-PERP",0.000283,"2020-08-28T21:00:00+00:00"
"DEFI-PERP",0.000239,"2020-08-28T20:00:00+00:00"
"DEFI-PERP",0.000249,"2020-08-28T19:00:00+00:00"
"DEFI-PERP",0.000199,"2020-08-28T18:00:00+00:00"
"DEFI-PERP",0.000183,"2020-08-28T17:00:00+00:00"
"DEFI-PERP",0.000276,"2020-08-28T16:00:00+00:00"
"DEFI-PERP",0.000317,"2020-08-28T15:00:00+00:00"
"DEFI-PERP",0.000252,"2020-08-28T14:00:00+00:00"
"DEFI-PERP",0.000212,"2020-08-28T13:00:00+00:00"
"DEFI-PERP",0.000329,"2020-08-28T12:00:00+00:00"
"DEFI-PERP",0.000288,"2020-08-28T11:00:00+00:00"
"DEFI-PERP",0.000272,"2020-08-28T10:00:00+00:00"
"DEFI-PERP",0.000257,"2020-08-28T09:00:00+00:00"
"DEFI-PERP",0.000298,"2020-08-28T08:00:00+00:00"
"DEFI-PERP",0.000343,"2020-08-28T07:00:00+00:00"
"DEFI-PERP",0.000357,"2020-08-28T06:00:00+00:00"
"DEFI-PERP",0.000345,"2020-08-28T05:00:00+00:00"
"DEFI-PERP",0.000377,"2020-08-28T04:00:00+00:00"
"DEFI-PERP",0.000502,"2020-08-28T03:00:00+00:00"
"DEFI-PERP",0.000466,"2020-08-28T02:00:00+00:00"
"DEFI-PERP",0.000425,"2020-08-28T01:00:00+00:00"
"DEFI-PERP",0.000468,"2020-08-28T00:00:00+00:00"
"DEFI-PERP",0.000447,"2020-08-27T23:00:00+00:00"
"DEFI-PERP",0.00036,"2020-08-27T22:00:00+00:00"
